D;Intimidade versus Interesse Público: a problemática dos arquivos;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/2066/1205;OK
D;O Arquivo Público do Império: o legado absolutista na construção da nacionalidade;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/2123/1262;OK
D;Quando o campo é o arquivo (Apresentação);http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/2239/1378;OK
D;A trajetória de um arquivo histórico: reflexões a partir da documentação do Conselho de Fiscalização das Expedições Artísticas e Científicas no Brasil;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/2240/1379;OK
D;Acesso à informação nos Arquivos Brasileiros;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/2275/1414;OK
D;A questão da informação;http://bibliotecadigital.seade.gov.br/view/singlepage/index.php?pubcod=10017027&parte=1;OK
D;Recomendações para a construção de arquivo;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/recomendaes_para_construo_de_arquivos.pdf;Erro
D;Informação para tomada de decisão num sistema municipal de saúde;http://enancib.ibict.br/index.php/enancib/venancib/paper/viewFile/2114/1249;OK
D;A análise do documento fotográfico através das normas ISAD(G) e AACR2;http://eprints.rclis.org/13254/1/A_AN%C3%81LISE_DO_DOCUMENTO_FOTOGR%C3%81FICO_ATRAV%C3%89S_DAS_NORMAS.pdf;OK
D;Metadados para Documentação e Recuperação de Imagens;http://gjfb0520.sid.inpe.br/col/dpi.inpe.br/banon/2004/04.21.13.08/doc/TeseMetadadosImagens.pdf;OK
D;Treinamento em Conservação Fotográfica: a orientação do Centro de Conservação e Preservação Fotográfica da Funarte;http://portais.funarte.gov.br/preservacaofotografica/wp-content/uploads/2010/11/cad1_port.pdf;OK
D;Roteiro do vídeo negativos em vidro;http://portais.funarte.gov.br/preservacaofotografica/wp-content/uploads/2010/11/cad3_port.pdf;OK
D;Uma nova disciplina: a conservação-restauração de fotografias;http://portais.funarte.gov.br/preservacaofotografica/wp-content/uploads/2010/11/cad3_port.pdf;OK
D;Ao arquivo com carinho;http://portal.iphan.gov.br/uploads/publicacao/RevPat21_m.pdf;OK
D;Acervos arquivísticos;http://portal.iphan.gov.br/uploads/publicacao/RevPat22_m.pdf;OK
T;Metodologia de elaboração de tesauro conceitual: a categorização como princípio norteador;http://portaldeperiodicos.eci.ufmg.br/index.php/pci/article/view/273/66;OK
T;Retomando possibilidades conceituais: uma contribuição à sistematização do campo da Informação Social;http://portaldeperiodicos.eci.ufmg.br/reb/;OK
T;Diretrizes para uma política de indexação;http://portaldeperiodicos.eci.ufmg.br/reb/;OK
D;Critérios para a preservação digital da informação científica;http://repositorio.unb.br/bitstream/10482/1518/1/2008_MiguelAngelMarderoArellano.pdf;OK
D;Informação e Memória: a cinemateca brasileira e o patrimônio histórico audiovisual;http://revista.arquivonacional.gov.br/index.php/revistaacervo/article/view/142/142;OK
D;A favor de normas para a prática arquivística;http://revista.arquivonacional.gov.br/index.php/revistaacervo/article/view/69/69;OK
D;Desenvolvimentos na descrição arquivística: algumas sugestões para o futuro;http://revista.arquivonacional.gov.br/index.php/revistaacervo/article/view/77/77;OK
D;A legislação e a política de arquivos no Brasil;http://revista.arquivonacional.gov.br/index.php/revistaacervo/issue/view/27/7;OK
D;Identificando o nobre sonho: programação pública nos arquivos canadenses;http://revista.arquivonacional.gov.br/index.php/revistaacervo/issue/view/27/7;OK
D;O processo de gestão documental e da informação arquivística no ambiente universitário;http://revista.ibict.br/ciinf/article/view/1037/1103;Erro
D;Estratégias de produção e organização de informações na web: conceitos para a análise de documentos na internet;http://revista.ibict.br/ciinf/article/view/1111/1240;Erro
D;Para além dos estudos de uso da informação arquivística: a questão da acessibilidade;http://revista.ibict.br/ciinf/article/view/1283/1461;Erro
D;A sociedade do conhecimento e o acesso à informação: para que e para quem?;http://revista.ibict.br/ciinf/article/view/871/905;Erro
D;Mudança estrutural no fluxo do conhecimento: a comunicação eletrônica;http://revista.ibict.br/ciinf/issue/view/64/showToc;Erro
D;A Metodologia de Disseminação da Informação Geográfica e os Metadados;http://rigeo.cprm.gov.br/jspui/bitstream/doc/332/1/tese_fernandobarbosa.pdf;OK
D;Conceituação e características dos arquivos científicos;http://site.mast.br/encontro_arquivos_cientificos/pdf/segundo_encontro_arquivos_cientificos.pdf;OK
D;Como fazer conservação preventiva em arquivos e bibliotecas;http://stoa.usp.br/brunocr/files/447/2237/cf5.pdf;Erro
D;Tratamento e conservação dos documentos digitais: a experiência do Senado Federal;http://www.apbad.pt/Downloads/congresso9/COM69.pdf;OK
D;Sobre o valor histórico dos documentos;http://www.aphrioclaro.sp.gov.br/wp-content/uploads/2016/07/Revista-do-Arquivo-n%C2%BA-1-2003.pdf;OK
D;Como avaliar documentos de arquivo;http://www.arqsp.org.br/arquivos/oficinas_colecao_como_fazer/cf1.pdf;OK
D;Arquivologia no Brasil: a contribuição do estado da Paraíba;http://www.arquivistasbahia.org/3sba/wp-content/uploads/2011/09/Alves-Franca.pdf;Erro
D;Manual de elaboração de planos de classificação e tabelas de temporalidade de documentos da administração pública do Estado de São Paulo: atividades-fim;http://www.arquivoestado.sp.gov.br/site/assets/gestao/pdf/Manual_de_Elaboracao_da_Tabela_Temporalidade_Atividade_Fim%20_versao_paraPDF.pdf;OK
D;Como fazer programas de reprodução de documentos de arquivo;http://www.arquivoestado.sp.gov.br/site/assets/publicacao/anexo/como_fazer_programas_de_reproducao_de_documentos_de_arquivo.pdf;OK
D;Gestão Documental Aplicada;http://www.arquivoestado.sp.gov.br/site/assets/publicacao/anexo/gestao_documental_aplicada.pdf;OK
D;Legislação sobre proteção do patrimônio documental e cultural;http://www.arquivonacional.gov.br/media/v.1,n.1,jan-jun.1986.pdf;OK
D;Documentação especial em arquivos públicos;http://www.arquivonacional.gov.br/media/v.1,n.1,jan-jun.1986.pdf;OK
T;Arquivos judiciais: a fonte da história dos conflitos;http://www.arquivonacional.gov.br/media/v.3,n.2,jun-dez,1988.pdf;OK
T;Passado, presente e futuro do Arquivo Nacional do Brasil;http://www.arquivonacional.gov.br/media/v.3,n.2,jun-dez,1988.pdf;OK
D;Metodologia para automação de arquivos, bibliotecas e centros de documentação;http://www.arquivonacional.gov.br/media/v7_n1_2_jan_dez_1994.pdf;OK
D;O impacto das tecnologias de informação sobre princípios e práticas de arquivos: Algumas considerações;http://www.arquivonacional.gov.br/media/v7_n1_2_jan_dez_1994.pdf;OK
T;Para uma ontologia do arquivo de imagens em movimento;http://www.bocc.ubi.pt/pag/esperanca-eduardo-ontologia-arquivo-imagens.pdf;OK
D;A arquivística e a arquitetura da informação: uma análise interdisciplinar;http://www.brapci.inf.br/_repositorio/2009/11/pdf_39c36b8e5e_0006729.pdf;OK
D;Ciência da Informação, Biblioteconomia, Arquivologia e Museologia: Relações institucionais e teóricas;http://www.brapci.inf.br/_repositorio/2011/09/pdf_e9d23645f2_0018712.pdf;OK
D;Projeto cooperativo conservação preventiva em bibliotecas e arquivos;http://www.brapci.inf.br/index.php/article/download/9857;OK
D;Projeto cooperativo conservação preventiva em bibliotecas e arquivos;http://www.brapci.inf.br/index.php/article/download/9857;OK
T;Os agregados da informação: memórias, esquecimentos e estoques de informação;http://www.brapci.inf.br/index.php/res/download/43591;OK
D;O espaço como elemento de preservação dos acervos com suporte em papel [internet];http://www.casaruibarbosa.gov.br/dados/DOC/artigos/a-j/FCRB_ClaudiaCarvalho_OEspaco_como_elemento_representacao_dosacervos_com_suporte_em_papel.pdf;OK
D;Produção de conhecimento em Arquivologia sob a égide dos programas de pós-graduação em Ciência da Informação;http://www.ci.uff.br/ppgci/arquivos/Dissert/Dissertacao_Alexandre%20de%20Souza%20Costa.pdf;OK
T;Elaboração de tesauro documentário: tutorial [internet];http://www.conexaorio.com/biti/tesauro/index.htm;OK
D;Preservação Digital: o estado da arte;http://www.enancib.ppgci.ufba.br/artigos/GT2--043.pdf;OK
D;Direito à informação: situação legal e desafios;http://www.ip.pbh.gov.br/ANO2_N2_PDF/ip0202cepik.pdf;OK
D;Memória e patrimônio: ensaios contemporâneos;http://www.reginaabreu.com/site/images/attachments/coletaneas/06-memoria-e-patrimonio_ensaios-contemporaneos.pdf;Erro
D;Memória e Patrimônio – Ensaios Contemporâneos;http://www.reginaabreu.com/site/images/attachments/coletaneas/06-memoria-e-patrimonio_ensaios-contemporaneos.pdf;Erro
D;Memória política e política da memória;http://www.reginaabreu.com/site/images/attachments/coletaneas/06-memoria-e-patrimonio_ensaios-contemporaneos.pdf;Erro
D;Preservação de documentos digitais;http://www.scielo.br/pdf/ci/v33n2/a02v33n2.pdf;OK
D;Tempo imperfeito: uma etnografia do arquivo;http://www.scielo.br/pdf/mana/v10n2/25162.pdf;OK
D;Avaliação de sistemas de informações: revisão de literatura;http://www.scielo.br/pdf/tinf/v13n1/01.pdf;OK
D;Informação orgânica: recurso estratégico para tomada de decisão pelos membros do Conselho de Administração da UEL;http://www.uel.br/revistas/uel/index.php/informacao/article/view/1703/1454;Erro
D;Conscientização do papel do Arquivo da UNIRIO no cenário universitário;http://www2.unirio.br/unirio/arqcent/publicacoes/valorizacao-da-profissao-de-arquivista-na-universidade/conscientizacao-do-papel-do-arquivo-da-unirio-no-cenario-universitario/view;OK
D;Os arquivos e a vida de hoje [jornal];https://acervo.folha.com.br/leitor.do?numero=7836&anchor=4207046&origem=busca&_mather=62151e928abefe0c&pd=73b4a84f8c0317203e6ad49dfc45c591;OK
D;Gerenciamento eletrônico da informação: ferramenta para a gerência eficiente dos processos de trabalho;https://app.uff.br/riuff/bitstream/1/632/1/Gerenciamento%20eletr%c3%b4nico%20da%20informa%c3%a7%c3%a3o%20ferramenta%20para%20a%20ger%c3%aancia%20eficiente%20dos%20processos%20de%20trabalho.pdf;Erro
D;A seção de música do Arquivo da Cúria Metropolitana de São Paulo;https://archive.org/details/ASecaoDeMusicaDoArquivoDaCuriaMetropolitanaDeSaoPaulo_290/mode/1up;OK
T;O arquivo da torre do Tombo:sua história, corpos que o compõem e organização;https://archive.org/details/oarchivodatorred00azevuoft;OK
D;Metodologia para diagnóstico de arquivos correntes em organismos da administração pública federal;https://arquivoememoria.files.wordpress.com/2009/05/metodologia-para-diagnostico-de-arquivos-correntes.pdf;OK
T;Linguagem documentária: teorias que fundamentam sua elaboração;https://bibliotextos.files.wordpress.com/2011/09/livro-linguagem.pdf;OK
D;Diretrizes para a salvaguarda do patrimônio documental mundial;https://docplayer.com.br/10190274-Memoria-do-mundo-diretrizes-para-a-salvaguarda-do-patrimonio-documental-edicao-revisada-2002-elaborado-para-unesco-por-ray-edmondson.html;OK
D;Noções básicas de conservação preventiva de documentos;https://docplayer.com.br/6068103-Nocoes-basicas-de-conservacao-preventiva-de-documentos.html;OK
D;Arquivo e arquivista: conceituação e perfil profissional;https://ler.letras.up.pt/uploads/ficheiros/6624.pdf;OK
D;Arquivo universitário: considerações em torno da questão;https://pantheon.ufrj.br/bitstream/11422/10305/1/56063.pdf;OK
D;Memória e administração: o Arquivo Público do Império e a consolidação do Estado Brasileiro;https://pantheon.ufrj.br/bitstream/11422/1334/1/467438.pdf;OK
D;As implicações teóricas dos arquivos pessoais: elementos conceituais;https://portalseer.ufba.br/index.php/revistaici/issue/view/554;OK
D;Arquivo público e informação: acesso à informação em arquivos públicos estaduais do Brasil;https://repositorio.ufmg.br/bitstream/1843/BUOS-96UPHB/1/dissertacao_mariaregina.pdf;OK
D;Histórias e Memórias Institucionais a partir do acervo fotográfico do Centro Universitário Franciscano;https://repositorio.ufsm.br/bitstream/handle/1/10957/BRITO%2c%20LUCIANA%20SOUZA%20DE.pdf?sequence=1&isAllowed=y;OK
D;Preservação de Documentos Digitais: O Papel dos Formatos de Arquivo;https://repositorio.unb.br/bitstream/10482/2034/1/2008_ErnestoCarlosBode.pdf;OK
D;Capacitação em serviço de arquivo: o arquivista frente aos desafios das tecnologias da informação e comunicação;https://repositorio.unesp.br/bitstream/handle/11449/115341/ISSN2236-5753-2011-01-03-52-58.pdf?sequence=1&isAllowed=y;OK
D;Importância do Arquivo Universitário;https://revista.acbsc.org.br/racb/article/view/488/628;OK
D;Gestão documental na administração regional do Senac Santa Catarina: preservação da memória;https://revista.acbsc.org.br/racb/article/view/557/682;OK
D;Arquivologia e desenvolvimento: o desenvolvimento, a administração e o arquivo;https://revista.enap.gov.br/index.php/RSP/article/view/2693/1523;OK
D;Discutindo a análise documental de fotografias: uma síntese bibliográfica;https://www.bad.pt/publicacoes/index.php/cadernos/article/view/794/793;OK
D;O respeito aos fundos em arquivística: princípios teóricos e problemas práticos;https://www.brapci.inf.br/index.php/article/download/19306;OK
D;Prática e teoria arquivística e informática: algumas considerações;https://www.promemoria.indaiatuba.sp.gov.br/arquivos/galerias/regsitro_4.pdf;OK
T;Preserving the digital heritage: building a digital archive for UK Government records; http://www.imaginar.org/taller/dppd/Otros/brown.pdf;Erro
D;Preservation of digital information: issues and current status;http://epe.lac-bac.gc.ca/100/202/301/netnotes/netnotes-h/notes60.htm;OK
D;The Interactive Archivist: Case Studies in Utilizing Web 2.0 to Improve the Archival Experience;http://interactivearchivist.archivists.org/?s=The+Interactive+Archivist;OK
T;Archives and information management;http://journals.sfu.ca/archivar/index.php/archivaria/article/viewFile/11576/12522;OK
D;Variables in the satisfaction of recordkeeping requirements for eletronic records management [internet];http://web.archive.org/web/19991217190724/www.sis.pitt.edu/~nhprc/IProposal.html;OK
D;Metadata requirements for evidence [internet];http://www.archimuse.com/papers/nhprc/BACartic.html;OK
D;Digital video archives: managing through metadata;http://www.clir.org/pubs/reports/pub106/video/;OK
T;Merging the old with the new: the management of electronic records in Canada in theory and practice;http://www.interpares.org/display_file.cfm?doc=ip1_dissemination_cpnr_duranti_isait-brazil_2002a.pdf;OK
D;The impact of tecnological change on Archival theory;http://www.interpares.org/documents/ld_sevilla_2000.pdf;OK
D;International research on Permanent Authentic Records in Electronic Systems (InterPARES) 2: experimental, interactive and dynamic records [internet];http://www.interpares.org/ip2/display_file.cfm?doc=ip2_book_complete.pdf;OK
D;The protection of the integrity of electronic records;http://www.interpares.org/ubcproject/intro.htm;OK
D;Archival Appraisal and Collection: Issues, Challenges, New Approaches;http://www.mybestdocs.com/cookt-nara-990421-2.htm;OK
D;Archives/ objects / museums: points of intersection;http:www.asap.unimelb.edu.au/confs/recovering/brazier.htm;Erro
D;An appel for archives in institutions of higher learning;https://americanarchivist.org/doi/pdf/10.17723/aarc.16.3.l4168486342472m3;Erro
D;The arrangement and description of manuscripts;https://americanarchivist.org/doi/pdf/10.17723/aarc.23.4.876254744x580110;Erro
D;A basic glossary for archivist, manuscript curators, and managersk;https://americanarchivist.org/doi/pdf/10.17723/aarc.37.3.j878233943216107;Erro
D;University archives: a reason for existence;https://americanarchivist.org/doi/pdf/10.17723/aarc.38.2.v0r5703733601070;Erro
